"Application_ID","GEO_region","Age","Job_type","Marital_status","Home_status","Car_status","Household_children","Monthly_Income","Monthly_Spendings","Credit_purpose","Credit_amount","Number_of_installments","NotionalValue_t0","NotionalValue_lag1","NotionalValue_lag2","NotionalValue_lag3","NotionalValue_lag4","NotionalValue_lag5","NotionalValue_lag6","NotionalValue_lag7","NotionalValue_lag8","NotionalValue_lag9","NotionalValue_lag10","NotionalValue_lag11","NotionalValue_lag12","DPD_t0","DPD_lag1","DPD_lag2","DPD_lag3","DPD_lag4","DPD_lag5","DPD_lag6","DPD_lag7","DPD_lag8","DPD_lag9","DPD_lag10","DPD_lag11","DPD_lag12","NotionalOverdue_t0","NotionalOverdue_lag1","NotionalOverdue_lag2","NotionalOverdue_lag3","NotionalOverdue_lag4","NotionalOverdue_lag5","NotionalOverdue_lag6","NotionalOverdue_lag7","NotionalOverdue_lag8","NotionalOverdue_lag9","NotionalOverdue_lag10","NotionalOverdue_lag11","NotionalOverdue_lag12","DefFlag"
"CCC20000258",116,47,"Full-time","Maried","Owner","No",1,5029,1300,"Makeover",1104,12,1482.454,2035.692,2123.345,2123.345,2385.715,2749.221,2762.848,2762.848,2762.848,2762.848,3440.574,3561.701,3916.459,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.348767,0,0,0,0,7.348767,0,0,0,0,0,0,NA
"CCC20000267",129,56,"Retired","Maried","Owner","Owner",0,1525,820,"Holidays",5616,12,5402.617,5402.617,5712.177,5847.598,6085.802,6355.038,6591.182,6591.182,6652.917,6872.412,6994.109,7091.655,7327.526,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17.47668,0,0,0,0,0,0,0,NA
"CCC20000268",69,49,"Full-time","Divorced","Owner","Owner",2,3116,820,"Holidays",5892,12,15904.66,15904.66,15904.66,15962.62,16352.11,16352.11,16422.69,16618.88,16618.88,16714.48,16714.48,17394.54,17406.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.15736,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000270",156,62,"Retired","Divorced","Owner","Owner",0,803,360,"Other",3012,12,259314.2,259314.2,259314.2,259314.2,262615.4,262615.4,266559.2,266559.2,266559.2,266559.2,272405.8,272405.8,276676.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,727.1261,0,727.1261,0,0,0,0,0,0,0,0,NA
"CCC20000277",152,56,"Full-time","Divorced","Owner","Owner",2,2370,1140,"Other",6480,24,5110.137,5547.669,6128.623,6929.973,6929.973,7849.63,9292.487,9409.915,10981.44,12003.56,12803.01,14161,15809.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000279",36,64,"Retired","Divorced","Owner","Owner",0,773,300,"Holidays",1068,12,2800.08,2800.08,2846.091,2879.525,2934.869,2942.354,2953.825,2953.825,2953.825,2999.992,3008.034,3150.613,3232.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000285",23,72,"Retired","Widowed","Owner","Owner",0,937,360,"Makeover",8676,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000286",129,49,"Contract","Divorced","Rental","Owner",0,2241,1060,"Other",5508,36,6200.553,6200.553,6200.553,7749.373,7749.373,8384.004,10076.55,11147.8,11454.43,11454.43,12027.45,12027.45,13825.38,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,582.6453,0,0,0,0,0,0,0,0,0,NA
"CCC20000287",110,65,"Retired","Divorced","Rental","Owner",0,363,80,"Holidays",2868,12,6151.114,28659.65,28659.65,28908.98,28908.98,32648.9,32648.9,32648.9,32648.9,32648.9,32648.9,32648.9,32648.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000289",191,56,"Retired","Maried","Owner","Owner",0,1189,480,"Holidays",2292,12,5418.945,5580.314,6238.204,6978.517,6978.517,6978.517,7210.937,7866.789,7866.789,8427.37,8427.37,9088.787,9898.976,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,20.43415,0,0,20.43415,0,0,0,0,20.43415,0,NA
"CCC20000290",159,71,"Retired","Widowed","Owner","Owner",0,1331,500,"Holidays",10404,36,380256.9,380580.8,380580.8,380580.8,380580.8,381787.9,381914.8,382057.9,382199.3,382199.3,382199.3,382614.6,382971.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000291",4,30,"Full-time","Maried","Owner","Owner",0,1651,1040,"Holidays",3000,12,1087.275,1232.77,1392.288,1427.72,1696.574,1696.574,1860.186,1868.252,1993.725,1995.371,2220.096,2631.807,2768.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000292",1,49,"Full-time","Divorced","Owner","Owner",1,2524,920,"Holidays",2304,12,12965.6,13647.92,13647.92,13824.65,14055.06,14055.06,14273.18,14273.18,14486.32,14846.41,14846.41,15415.49,15474.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000295",72,65,"Entrepreneur","Divorced","Owner","Owner",0,4591,2100,"White-goods",6588,36,14719.23,15230.23,15230.23,15560.34,15560.34,15560.34,15560.34,16536.5,16536.5,16536.5,17209.55,17344.48,18006.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000297",159,56,"Retired","Maried","Owner","Owner",0,1099,460,"Other",11196,36,68473.67,68473.67,68473.67,68473.67,68473.67,68473.67,68839.49,69704.78,69773.82,69773.82,69773.82,69773.82,69773.82,28,19,0,0,0,0,0,0,0,0,0,0,0,742.5928,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000304",1,75,"Retired","Divorced","Owner","Owner",0,971,360,"Other",4272,12,18573.81,18573.81,18573.81,18573.81,18573.81,18573.81,18821.83,18999.56,19075.56,19086.46,19290.66,19366.94,20009.48,29,99,70,39,12,0,0,0,0,0,0,0,0,16327.66,1170.909,428.3497,0,334.428,0,0,0,0,0,0,0,0,NA
"CCC20000307",36,49,"Full-time","Divorced","Rental","Owner",0,1978,620,"Holidays",2268,12,31022.52,31260.37,31720.48,31720.48,32146.75,32146.75,32146.75,32724.12,32724.12,32924.57,33238.6,33441.69,33662.78,15,17,16,0,0,0,14,42,18,12,0,0,0,279.6642,387.6442,374.5995,0,0,0,345.6477,632.2113,316.8066,226.9602,0,0,0,NA
"CCC20000308",140,64,"Retired","Widowed","Owner","Owner",0,977,400,"Other",4512,24,137079.1,137505.8,138338.1,138696.9,138696.9,138931.4,138931.4,139469.1,140038.9,140113,140184.2,140184.2,140983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000312",39,50,"Contract","Maried","Owner","Owner",2,592,160,"Holidays",1308,12,107392.9,107392.9,107392.9,108474.2,108767.2,114840.3,115368.3,117299,117299,117299,119563.2,124135,125000.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,314.0621,0,0,NA
"CCC20000318",183,47,"Full-time","Maried","Owner","Owner",1,2159,800,"Holidays",1584,12,11040.01,11166.64,11166.64,11166.64,12979.01,13585.69,13585.69,13585.69,13585.69,13585.69,13585.69,14500.11,14952.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000320",62,65,"Retired","Divorced","Owner","Owner",0,1601,660,"Makeover",1524,12,1583.38,1583.38,1735.647,2025.538,2025.538,2509.038,2876.604,2876.604,3208.921,3208.921,3298.612,3298.612,4136.003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.242739,0,NA
"CCC20000322",105,34,"Full-time","Maried","Owner","No",0,2547,760,"White-goods",3228,12,29598.11,35167.35,35645,35645,37972.84,43288.51,44449.39,45047.16,45584.11,45584.11,45584.11,49344.55,52916.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000324",141,50,"Full-time","Maried","Owner","No",0,3765,780,"White-goods",4200,12,5245.516,5264.175,5264.175,5609.449,5715.844,5715.844,5715.844,5771.41,5771.41,5970.557,5970.557,6075.647,6149.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000330",25,62,"Retired","Maried","Owner","Owner",0,1260,560,"Other",3000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000332",185,56,"Full-time","Maried","Owner","Owner",1,1914,760,"Holidays",6144,24,2026.475,2158.552,2158.552,2175.408,2220.726,2220.726,2230.806,2255.524,2277.912,2277.912,2277.912,2296.974,2409.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000333",5,50,"Full-time","Single","Rental","Owner",0,2367,180,"Holidays",4056,12,101583.7,102425,102499.3,102499.3,103509.2,103556.6,104640.5,104640.5,104925.7,105824,106066.1,106066.1,106936.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,285.6001,0,0,0,0,NA
"CCC20000338",110,48,"Full-time","Maried","Owner","No",2,2640,740,"White-goods",4788,36,39.87201,254.8695,254.8695,254.8695,254.8695,254.8695,254.8695,254.8695,254.8695,254.8695,499.1285,499.1285,632.5696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000340",104,65,"Retired","Maried","Owner","No",0,339,100,"Other",2688,12,1906.077,1961.363,1961.363,1961.363,1961.363,1961.363,2053.637,2145.202,2145.202,2145.202,2234.556,2350.663,2417.786,21,0,0,0,0,0,0,0,0,1,0,0,0,407.5608,0,0,0,0,0,0,0,0,5.733433,0,0,0,NA
"CCC20000342",28,47,"Full-time","Divorced","Owner","No",1,1645,300,"Holidays",1140,12,53532,53532,55316.35,55603.77,55668.7,57839.6,58142.93,58142.93,60275.78,61084.31,61084.31,61152.77,61152.77,1,0,0,0,0,0,0,0,0,0,0,0,0,158.5939,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000344",161,43,"Full-time","Maried","Owner","No",1,2696,620,"Makeover",2256,12,7589.534,7589.534,8246.929,8246.929,8246.929,9479.716,9574.304,10037.33,10204.18,10204.18,10737.53,10848.75,11288.05,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25.77321,25.77321,0,0,0,0,NA
"CCC20000354",114,45,"Contract","Single","Owner","Owner",0,993,200,"White-goods",1968,12,8690.999,13863.46,13863.46,16399.23,16399.23,20896.23,25107.41,25107.41,28623.81,31589.57,32653.2,50837.47,50915.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70.58953,0,0,0,0,0,0,0,0,NA
"CCC20000356",50,69,"Retired","Widowed","Owner","Owner",0,416,140,"Other",12240,36,6447.728,6720.953,6844.245,6844.245,6953.902,6953.902,7158.627,7171.579,7219.082,7340.629,7381.161,7381.161,7713.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000359",84,62,"Retired","Divorced","Owner","Owner",0,1218,660,"Holidays",4128,24,143539.7,143539.7,143539.7,143539.7,143539.7,143539.7,143539.7,145265,145265,147142.4,149681.2,151140.6,151210.6,25,0,0,0,0,0,0,0,0,0,0,0,0,1215.216,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000365",42,45,"Contract","Maried","Owner","Owner",1,1181,140,"Makeover",5604,12,39842.61,46492.24,48447.35,48926.37,49379.08,51459.83,53086.16,53086.16,53086.16,54819.44,56850.93,56850.93,58644.71,0,6,3,4,6,0,3,7,7,5,0,5,5,0,1196.159,1421.015,864.9968,924.4762,0,1113.144,1035.554,959.8953,1023.449,0,1169.598,1053.056,NA
"CCC20000367",90,62,"Retired","Widowed","Owner","No",1,2383,940,"Other",3228,12,196281.6,196540,196540,196540,196540,196540,196540,196540,196540,197608.9,200926.8,200926.8,201546.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000377",54,43,"Full-time","Maried","Owner","Owner",2,2369,1020,"White-goods",14040,36,85303.58,85303.58,85577.08,86108.79,86570.45,86581.74,86581.74,86581.74,86966.5,87304.04,87304.04,87956.83,87956.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000378",128,55,"Full-time","Maried","Owner","No",2,1880,500,"Other",4992,24,5886.704,6396.528,6396.528,6458.042,6458.042,6458.042,7181.76,7186.069,7471.446,7558.436,7558.436,7918.38,7918.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000379",67,42,"Full-time","Single","Owner","Owner",0,1913,380,"Other",3288,12,13287.1,13287.1,13760.99,13760.99,13866.88,13866.88,14222.75,14348.73,14348.73,14348.73,14624.6,14644.17,14647.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000383",1,74,"Retired","Widowed","Owner","Owner",0,718,300,"Other",2424,12,13502.1,15524.73,15524.73,18785.28,21880.68,21880.68,26761.24,26761.24,26761.24,27114.3,28376.46,28376.46,31894.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000386",88,60,"Full-time","Divorced","Owner","Owner",0,1507,620,"Holidays",2796,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000391",131,49,"Full-time","Divorced","Rental","Owner",0,2512,1040,"Other",7920,36,6484.458,7312.859,7312.859,8391.795,8391.795,9204.147,9204.147,9857.24,11568.79,11568.79,11568.79,12657.78,12657.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000393",182,63,"Full-time","Maried","Owner","Owner",0,2618,840,"Holidays",9216,24,16433.49,16433.49,16433.49,16843.59,16937.89,16937.89,17253.63,17253.63,17338,17529.36,17836.74,17836.74,17836.74,10,0,0,0,0,0,0,0,0,2,0,0,0,350.4985,0,0,0,0,0,0,0,0,46.97675,0,0,0,NA
"CCC20000397",85,73,"Retired","Widowed","Owner","Owner",0,641,320,"Makeover",11640,24,145051.2,145051.2,145051.2,148982.4,152558.8,153617.1,156598.7,159391.8,159432.2,159838.7,164302.2,164563.7,167819.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000398",24,57,"Retired","Divorced","Owner","No",0,356,180,"White-goods",4488,24,19457.08,19457.08,19457.08,19457.08,19457.08,20434.06,20456.96,20456.96,20456.96,21669.84,21828.51,22469.6,22885.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56.46872,NA
"CCC20000400",9,44,"Full-time","Maried","Rental","Owner",1,1555,500,"Holidays",4896,36,15799.57,15799.57,16089.72,16089.72,16725.2,16893.21,17410.14,17410.14,17410.14,17410.14,17886.44,18238.76,18238.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000402",2,59,"Retired","Maried","Owner","Owner",0,2441,1080,"White-goods",3576,12,8371.1,12021.15,12021.15,12142.97,14782.5,14782.5,15527.22,15527.22,15527.22,18724.96,22150.53,22534.06,24919.51,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,981.019,0,0,0,0,0,0,NA
"CCC20000403",188,50,"Full-time","Divorced","Owner","Owner",1,1747,440,"White-goods",4488,12,14748.27,14748.27,14748.27,14748.27,14826.26,14890.58,14920.96,15083.39,15139.86,15158.73,15158.73,15285.4,15382.32,7,98,67,39,8,0,0,0,6,0,0,0,0,510.8625,503.4469,390.0069,342.7064,54.30076,0,0,0,161.9567,0,0,0,0,NA
"CCC20000413",65,61,"Retired","Maried","Owner","No",0,752,200,"Other",3360,24,1956.825,1956.825,2640.654,2803.93,2803.93,2803.93,2803.93,2886.435,3339.696,3339.696,3344.884,3344.884,3357.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000417",87,37,"Contract","Maried","Owner","No",2,1812,960,"White-goods",2856,24,29359.27,29359.27,31062.54,31531.92,32091.23,32330.05,32330.05,33696.4,35619.69,36222.29,36222.29,36649.72,37583.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000425",122,60,"Retired","Divorced","Owner","Owner",0,1244,560,"White-goods",2088,12,18535.15,19355.42,20211.08,21238.65,21326.38,22240.68,23752.47,24438.12,24438.12,26622.74,27887.09,27887.09,29190.33,12,19,0,28,18,0,0,17,0,11,0,0,0,907.8699,849.2065,0,747.5725,766.3662,0,0,531.6137,0,0,0,0,0,NA
"CCC20000426",129,67,"Retired","Maried","Owner","No",0,1613,580,"Makeover",7992,36,506.3502,780.2451,1017.704,1017.704,1331.658,1331.658,1706.017,1706.017,1706.017,1706.017,1706.017,2121.232,2286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000427",56,62,"Retired","Widowed","Owner","Owner",0,1031,580,"White-goods",3624,24,26436.3,26486.51,26992.88,26992.88,26992.88,27368.06,27688.2,27777.35,27927.64,28558.64,28558.64,28741.01,28953.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000430",116,54,"Retired","Maried","Owner","Owner",0,1705,960,"Holidays",16128,36,31207.1,31207.1,31207.1,31238.87,31238.87,31238.87,31238.87,31238.87,31238.87,31344.13,31839.94,32447.14,33156.19,8,0,184,153,124,93,62,31,6,0,5,0,5,546.1769,0,1591.192,1582.068,1363.701,1106.314,1020.823,765.8569,91.21087,0,687.4028,0,707.1727,NA
"CCC20000440",125,69,"Retired","Maried","Rental","Owner",0,776,240,"Makeover",1320,12,2281.065,2438.065,2496.73,2496.73,2543.049,2611.284,2611.284,2611.284,2633.1,2633.1,2957.077,2957.077,3020.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000451",6,51,"Entrepreneur","Maried","Owner","Owner",1,3416,1320,"Holidays",3684,12,102581.8,104522.4,104522.4,104850.1,104850.1,105053.9,105053.9,105741.5,105741.5,105741.5,105741.5,106718.1,107286.6,0,23,0,1,0,0,0,46,21,0,0,0,0,0,1062.77,0,288.3889,0,0,0,1453.536,946.6988,0,0,0,0,NA
"CCC20000452",75,62,"Retired","Widowed","Owner","Owner",0,614,220,"White-goods",16740,36,6144.66,6190.1,6256.219,6311.43,6343.946,6386.387,6468.15,6468.15,6572.162,6581.831,6627.296,6627.296,6680.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000457",38,64,"Retired","Maried","Owner","Owner",2,1280,600,"Makeover",6048,36,10195.01,13611.81,14348.84,16955.75,18810.86,19998.18,20601.21,23550.63,27001.37,27227.9,28093.24,31744.6,34737.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000460",112,74,"Retired","Widowed","Owner","Owner",1,497,240,"Holidays",2400,12,7655.67,7655.67,7655.67,8626.142,9348.407,9392.776,10439.53,10439.53,10997.74,10997.74,10997.74,11565.22,12724.51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,565.08,NA
"CCC20000461",161,41,"Full-time","Maried","Owner","No",0,1934,40,"Makeover",1836,12,6291.365,6291.365,6853.187,6853.187,7840.108,7840.108,8061.543,8118.646,8118.646,8814.806,9305.366,9727.564,10016.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000462",10,51,"Full-time","Maried","Owner","No",2,2899,540,"White-goods",2808,12,2352.951,2352.951,2506.224,2506.224,3246.808,3323.268,3323.268,3323.268,3541.943,3541.943,3541.943,3541.943,3783.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000464",14,64,"Retired","Widowed","Owner","Owner",0,933,220,"White-goods",5784,24,14028.05,14028.05,14028.05,14926.55,14926.55,15661.77,15661.77,15661.77,16493.17,17069.34,17069.34,17069.34,18123.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000467",77,52,"Contract","Maried","Owner","Owner",0,3814,1700,"Makeover",2076,12,93706.51,93706.51,94559.16,94768.31,94768.31,95376.16,95378.01,95749.65,95749.65,96030.37,96472.98,96740.87,96767.8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,261.2801,0,0,0,0,0,NA
"CCC20000473",84,51,"Entrepreneur","Maried","Owner","Owner",2,3094,1220,"Holidays",13248,36,629.5099,629.5099,982.1652,982.1652,1352.589,1699.257,1842.593,1858.101,1899.442,1899.442,2257.649,2365.601,2506.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.405512,NA
"CCC20000474",107,52,"Full-time","Maried","Owner","Owner",0,3065,820,"White-goods",21276,36,108610.7,108610.7,108610.7,108610.7,108610.7,108610.7,108610.7,110467.5,110995.1,111846.4,113360.2,113360.2,114384.3,30,17,0,0,0,0,12,0,14,16,14,16,19,496.6475,0,0,0,0,0,893.849,0,1136.543,815.8137,722.0721,795.3652,864.5939,NA
"CCC20000480",1,39,"Entrepreneur","Maried","Owner","Owner",1,5360,2640,"Holidays",2652,12,3760.819,4121.843,4289.944,4946.461,4946.461,4946.461,6330.657,6771.571,7414.052,7414.052,8022.747,8333.205,8946.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000484",12,60,"Retired","Maried","Owner","Owner",1,359,180,"Holidays",6408,36,4525.994,5693.782,5813.641,6783.946,6783.946,7935.45,9157.125,9157.125,9157.125,9157.125,10948.43,11484.75,11484.75,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,513.9293,0,0,0,0,0,0,0,0,0,NA
"CCC20000488",134,58,"Retired","Maried","Owner","Owner",1,1484,620,"Makeover",14364,36,2276.533,2690.02,2690.02,2690.02,3132.357,3638.084,4216.048,4216.048,5338.293,5338.293,5338.293,5799.371,7058.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000489",112,45,"Full-time","Maried","Rental","No",0,1942,340,"Makeover",3936,12,47958.36,47958.36,47958.36,47958.36,47958.36,47958.36,48055.17,48055.17,48113.61,48339.39,48382.49,48420.23,48467.64,1,5,0,0,0,0,0,0,0,0,0,0,0,73.49729,76.01495,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000492",36,49,"Contract","Maried","Owner","Owner",0,1463,620,"Makeover",1332,12,48599.44,48599.44,48599.44,48599.44,48599.44,49743.67,50112.74,50112.74,50325.36,51808.53,51808.53,52456.42,52456.42,1,0,135,104,74,43,13,42,13,13,8,11,0,137.3702,0,3408.813,2203.024,1596.424,350.7625,703.4136,862.7514,773.6847,659.5763,848.6927,187.5825,0,NA
"CCC20000494",166,62,"Entrepreneur","Divorced","Rental","No",1,6075,1320,"Holidays",7368,24,10627.63,10836.32,10836.32,15672.93,17648.63,18564.08,20278.83,20278.83,20278.83,24207.08,24207.08,26596.95,26596.95,13,14,0,13,11,0,0,0,0,0,0,10,12,1482.118,1321.24,0,1604.994,1658.945,0,0,0,0,0,0,1658.803,1367.037,NA
"CCC20000495",133,50,"Full-time","Maried","Owner","Owner",2,3736,1240,"Makeover",3816,36,27965.32,27965.32,27965.32,27965.32,27965.32,27965.32,27965.32,27965.32,27965.32,28592.56,28746.88,28836.14,28914.3,27,49,18,0,0,0,0,50,23,51,20,21,0,462.8798,260.2812,0,0,0,0,0,362.1392,89.78356,503.5216,207.6939,255.0704,0,NA
"CCC20000496",1,63,"Retired","Divorced","Owner","Owner",0,881,400,"Makeover",3384,36,3703.101,3703.101,4247.727,4287.573,4497.458,4579.514,4740.591,4740.591,5310.912,5398.134,5547.334,5603.698,5603.698,27,22,0,0,0,0,0,0,0,0,0,0,0,513.7999,256.0143,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000502",88,36,"Full-time","Divorced","Owner","Owner",0,2265,1220,"White-goods",6228,36,5140.832,5140.832,5727.54,5798.209,5798.209,5845.716,5981.773,5981.773,6655.648,6655.648,6655.648,6655.648,6924.197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.64103,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000503",108,43,"Entrepreneur","Maried","Rental","No",0,3978,500,"Makeover",1764,12,2978.714,2978.714,2978.714,2978.714,3178.132,3492.803,3492.803,3492.803,3492.803,3845.304,3845.304,4080.881,4080.881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.466084,0,0,0,0,0,0,NA
"CCC20000504",138,51,"Full-time","Maried","Owner","Owner",0,1696,800,"White-goods",6048,24,11120.13,11137.04,11977.78,11977.78,13042.34,13042.34,14057.01,14444.02,14490.54,15016.71,15672.36,16475.13,16475.13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.70882,0,0,0,0,0,0,NA
"CCC20000505",34,58,"Retired","Maried","Owner","Owner",2,1394,600,"Holidays",9288,36,12065.36,12065.36,13418.26,13418.26,13418.26,14106.47,14106.47,14428.62,15185.03,15411.31,15411.31,16674.85,17091.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000506",94,25,"Contract","Single","Owner","Owner",0,2288,680,"White-goods",5448,24,17806.97,17806.97,18422.36,18422.36,18809.16,19670.21,19687.21,21491.86,21519.04,21519.04,22736.18,22736.18,23397.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CCC20000509",39,47,"Full-time","Maried","Owner","Owner",1,2428,900,"White-goods",4800,12,23970.04,23970.04,24039.38,24452.06,24776.56,24890.07,24978.1,24978.1,24978.1,24978.1,25380.81,25500.08,25500.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67.94341,NA
"CCC20000510",138,49,"Full-time","Maried","Owner","Owner",2,2868,400,"White-goods",11808,36,1089.632,1182.574,1276.737,1761.473,1761.473,1868.614,1868.614,2363.164,2573.084,2755.058,2845.446,2974.35,3428.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
