"event","site","date","round","white","black","result","whiteelo","blackelo","eco","pgn","elo_difference","adjusted_white_elo","adjusted_black_elo","adjusted_elo_difference","winner","eco_cat"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Ortiz Suarez, Isan Reynaldo","Nepomniachtchi, Ian","0-1",2556,2711,"D85","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Qa4+ Nd7 8. Be3 c5 9. Rc1 O-O 10. Nf3 Qc7 11. Be2 e5 12. O-O b6 13. Rfd1 Bb7 14. d5 a6 15. Qb3 Nf6 16. Nd2 Bc8 17. a4 Bd7 18. d6 Qxd6 19. Nc4 Qb8 20. Rb1 b5 21. Nd6 Be6 22. Qa3 Nd7 23. Bxc5 Qc7 24. Be3 bxa4 25. Qxa4 Rfd8 26. Rb7 Qxc3 27. Rc1 Nc5 28. Qc6 Rxd6 29. Qxc5 Qxc5 30. Rxc5 h5 31. Ra5 Bf6 32. h3 Bd8 33. Rxe5 a5 34. Reb5 Rc6 35. Rb8 Rc8 36. Rxc8 Bxc8 37. Rb1 Be6 38. Bc5 a4 39. Ba3 Bb3 40. Bd1 Rb8 41. Bxb3 Rxb3 42. Ra1 Bf6 43. Ra2 Rb1+ 44. Kh2 Ra1 45. Rxa1 Bxa1 46. Kg3 Bg7 47. Kf3 Bf8 48. Bb2 a3 49. Bc3 f5 50. e5 Kf7 51. Ke3 Ke6 52. h4 Bc5+ 53. Ke2 f4 54. Kf3 Kf5 55. g3 fxg3 56. Kxg3 Bf8 57. f4 Bh6 58. Kf3 Bxf4 59. e6 Bd6 0-1",-155,1.06129818828692,1.92964761641046,-0.868349428123538,"black","D70 - D99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Bacrot, Etienne","Robson, Ray","1/2-1/2",2710,2560,"D85","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. Bd2 Nb6 6. Bf4 Bg7 7. e3 O-O 8. Nf3 c5 9. dxc5 N6d7 10. Nd5 Nxc5 11. Rc1 Nba6 12. b4 Ne4 13. Bxa6 bxa6 14. Rc7 Bd7 15. Ng5 e6 16. Nxe4 exd5 17. Qxd5 Bb5 18. Qxd8 Rfxd8 19. Nd6 Bf8 20. Nxb5 axb5 21. Ke2 1/2-1/2",150,1.92065905850754,1.06794035889862,0.852718699608916,"draw","D70 - D99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Fier, Alexandr","Wang, Yue","1-0",2566,2709,"D17","1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 e6 7. f3 c5 8. e4 Bg6 9. Be3 cxd4 10. Qxd4 Qxd4 11. Bxd4 Nfd7 12. Nxd7 Nxd7 13. Bxc4 Rc8 14. Bb3 a5 15. Ke2 Rg8 16. Nb5 Bc5 17. Bc3 b6 18. Be1 Ne5 19. Bh4 Bh5 20. Rhd1 g5 21. Bg3 Nc6 22. Nd6+ Bxd6 23. Bxd6 g4 24. Kf2 gxf3 25. gxf3 Rg6 26. Bc4 Rf6 27. Ra3 Na7 28. Rc1 e5 29. Bxe5 Rfc6 30. Rac3 Ke7 31. Bd5 Rxc3 32. Rxc3 Rxc3 33. Bxc3 f6 34. Bd4 Nc8 35. Bb7 Nd6 36. Ba6 Be8 37. Bxb6 Bxa4 38. Bxa5 Bb5 39. Bxb5 Nxb5 40. Kg3 Kf7 41. Kf4 h5 42. e5 Ke6 43. exf6 Kxf6 44. Bc3+ Kg6 45. Be5 Na7 46. b4 Nb5 47. Ke4 1-0",-143,1.07899091525693,1.9116678601333,-0.832676944876366,"white","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Tomashevsky, Evgeny","Zhao, Zong-Yuan","1-0",2707,2570,"E04","1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 a6 6. O-O Nc6 7. e3 Bd7 8. Qe2 b5 9. b3 cxb3 10. axb3 Be7 11. Bb2 O-O 12. Rc1 Nb4 13. Ne5 Rb8 14. Nd2 Rb6 15. Ndf3 Bc8 16. Ne1 Nd7 17. N5d3 Nxd3 18. Nxd3 Bd6 19. e4 Bb7 20. Nc5 Bc8 21. Rc2 c6 22. Qe3 Be7 23. Nd3 Bb7 24. Qe1 b4 25. Qe3 Rb5 26. h4 Ra5 27. Rd1 Qb6 28. Qe2 Rd8 29. Rc4 h6 30. Qc2 Bf8 31. Rc1 Ra2 32. Qb1 Ra5 33. e5 Rc8 34. Qc2 Qb5 35. Qb1 Nb6 36. Rc5 Bxc5 37. Rxc5 Nd7 38. Rxb5 Rxb5 39. Qc2 a5 40. Nc5 Nxc5 41. dxc5 Ba8 42. Bf1 Rbb8 43. Qe4 1-0",137,1.89368413646805,1.08713182286368,0.806552313604377,"white","E00 - E59"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Babula, Vlastimil","Efimenko, Zahar","1/2-1/2",2572,2706,"E30","1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bg5 c5 5. d5 Bxc3+ 6. bxc3 d6 7. e3 Qe7 8. Nf3 Nbd7 9. Be2 Nb6 10. dxe6 Bxe6 11. Nd2 O-O-O 12. O-O d5 13. Qb3 h6 14. Bxf6 gxf6 15. a4 Rhg8 16. Rfb1 dxc4 17. Qc2 Bd5 18. g3 Bc6 19. a5 Nd7 20. Nxc4 Ne5 21. Qf5+ Qe6 22. Qxe6+ 1/2-1/2",-134,1.09144717012839,1.88469489426562,-0.793247724137226,"draw","E00 - E59"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Malakhov, Vladimir","Felgaer, Ruben","1/2-1/2",2706,2573,"B30","1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. d4 cxd4 5. Qxd4 Bd7 6. Qd3 g6 7. O-O Bg7 8. h3 Nf6 9. c4 O-O 10. Nc3 a6 11. Bxc6 Bxc6 12. Nd4 Nd7 13. Be3 Nc5 14. Qc2 Ne6 15. Qd2 Bxd4 16. Bxd4 f5 17. exf5 Nxd4 18. Qxd4 Rxf5 19. Rae1 Qf8 20. Nd5 Bxd5 21. cxd5 Rc8 22. Re6 Rc5 23. Qe4 Rf4 24. Qe2 Rf7 25. Rd1 Qd8 26. b4 Rc7 27. Re1 Qf8 28. a4 Qh6 29. Qb2 Qg5 30. Qd4 Rc2 31. h4 Qd2 32. Qxd2 Rxd2 33. Rxe7 Rxd5 34. Rxf7 Kxf7 35. Re4 Rd1+ 36. Kh2 d5 37. Rf4+ Ke7 38. g4 Rd3 39. h5 gxh5 40. gxh5 Rc3 41. Rg4 Kf6 42. Rf4+ 1/2-1/2",133,1.88469489426562,1.09366793359887,0.79102696066675,"draw","B20 - B99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Vorobiov, Evgeny E.","Sutovsky, Emil","1/2-1/2",2574,2700,"A15","1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. Qc2 Nc6 6. d4 Ndb4 7. Qa4 Bd7 8. Qd1 e5 9. dxe5 Bf5 10. Bg5 Be7 11. e4 Bg4 12. Bxe7 Qxe7 13. a3 Bxf3 14. gxf3 Rd8 15. Qa4 Nd3+ 16. Bxd3 Rxd3 17. Qb5 Rxf3 18. Qxb7 Nd8 19. Qb4 Qxe5 20. Rd1 c6 21. O-O Ne6 22. Qd6 Qxd6 23. Rxd6 O-O 24. Kg2 Rd3 25. Rxd3 Nf4+ 26. Kf3 Nxd3 27. b4 f5 28. Ke2 fxe4 29. Nxe4 Nf4+ 30. Ke3 Nd5+ 31. Kd4 Rf3 32. Rc1 Ne7 33. Rc3 Rf8 34. Ke5 Rf5+ 35. Ke6 Kf8 36. Rc5 Rf4 37. Re5 Nd5 38. Kd6 Nf6 39. Nc5 Rxf2 40. Kxc6 Rxh2 41. b5 Rb2 42. a4 h5 43. Kb7 h4 44. Kxa7 h3 45. b6 g5 46. Ne6+ Kg8 47. Rxg5+ Kf7 48. Nd8+ Ke8 49. Nc6 h2 50. Re5+ Kd7 51. Nb8+ Kd6 52. Re1 Ra2 53. Rd1+ Ke6 54. Re1+ Kd6 55. Rd1+ Ke6 56. Re1+ 1/2-1/2",-126,1.09593146902528,1.83089830293872,-0.734966833913446,"draw","A00 - A39"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Movsesian, Sergei","Hou, Yifan","1-0",2700,2575,"B66","1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5 e6 7. Qd2 a6 8. O-O-O Be7 9. Bxf6 gxf6 10. f4 Bd7 11. Kb1 b5 12. Nxc6 Bxc6 13. Bd3 b4 14. Ne2 Qb6 15. f5 e5 16. Ng3 h5 17. Qe2 h4 18. Nh5 Qc5 19. g4 hxg3 20. hxg3 Kd7 21. g4 Kc7 22. Rh3 Rhg8 23. Ng3 Rh8 24. Nh5 Rhg8 25. Rdh1 a5 26. Bc4 a4 27. Bxf7 a3 28. Rd1 axb2 29. Bxg8 Rxg8 30. Rb3 Bb5 31. Qf3 Bc4 32. Rxb2 Qa5 33. Ng3 Ra8 34. Kc1 Qc5 35. Nf1 Ra3 36. Qg2 Bxa2 37. Nd2 Bg8 38. Qg1 Ra1+ 39. Nb1 d5 40. exd5 Qxg1 41. Rxg1 Bxd5 42. Rg3 e4 43. c4 Bd6 44. Rgb3 Bf7 45. Re2 e3 46. Rbxe3 Kc6 47. Kb2 Ra8 48. Nd2 Rg8 49. Re4 Be5+ 50. Kb3 Bd6 51. Nf3 Ra8 52. Ra2 Rh8 53. Ra7 Rh3 54. Re3 Rh7 55. Ra6+ Kc5 56. Nd2 Bf4 57. Rd3 Bxd2 58. Ra5+ Kb6 59. Rb5+ Kc6 60. Rxd2 Rh4 61. Kxb4 1-0",125,1.83089830293872,1.0982383105405,0.732659992398223,"white","B20 - B99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Corrales Jimenez, Fidel","Polgar, Judit","0-1",2585,2699,"C99","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3 O-O 9. h3 Na5 10. Bc2 c5 11. d4 Qc7 12. Nbd2 cxd4 13. cxd4 Nc6 14. a3 exd4 15. Nb3 d3 16. Bxd3 Ne5 17. Bf4 Nxd3 18. Qxd3 Bb7 19. Rac1 Qb6 20. Nfd4 g6 21. Bh6 Rfe8 22. Nf5 Nxe4 23. Rxe4 Bxe4 24. Qxe4 gxf5 25. Rc3 Bf6 26. Rg3+ Kh8 27. Qxf5 Re1+ 28. Kh2 Be5 29. Bf4 Rg8 30. Qxf7 Rxg3 31. Bxg3 Bxg3+ 32. Kxg3 Qd8 33. Kh2 Re8 34. Kg1 Qe7 35. Qxe7 Rxe7 36. Kf1 Rc7 37. Nd4 Rc4 38. Ne2 Rc2 0-1",-114,1.12380571110094,1.82197025611122,-0.69816454501028,"black","C20 - C99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Fressinet, Laurent","Jumabayev, Rinat","1-0",2698,2589,"D11","1. Nf3 d5 2. c4 c6 3. d4 Nf6 4. Qb3 e6 5. g3 dxc4 6. Qxc4 b5 7. Qb3 a6 8. Bg2 Bb7 9. a4 c5 10. axb5 c4 11. Qd1 axb5 12. Rxa8 Bxa8 13. O-O Be7 14. b3 cxb3 15. Qxb3 b4 16. Nbd2 O-O 17. Bb2 Nbd7 18. Ra1 Qb8 19. Nc4 Rc8 20. Nfd2 Bxg2 21. Kxg2 Nb6 22. Ne5 Qb7+ 23. Kg1 Nbd5 24. Ndc4 h6 25. Qd3 Bf8 26. Na5 Qb6 27. e4 Nc3 28. Nac4 Qb7 29. f3 Nd7 30. Nxd7 Qxd7 31. Nb6 1-0",109,1.81305726931448,1.1353787625848,0.677678506729686,"white","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Zherebukh, Yaroslav","Eljanov, Pavel","1/2-1/2",2590,2697,"B10","1. e4 c6 2. c4 d5 3. exd5 cxd5 4. cxd5 Nf6 5. Qa4+ Nbd7 6. Nc3 g6 7. Nf3 Bg7 8. Bc4 O-O 9. d3 a6 10. Qa3 b6 11. O-O Bb7 12. Re1 Re8 13. Bd2 b5 14. Bb3 Nb6 15. Ne4 Bxd5 16. Ba5 Bxb3 17. Qxb3 Nxe4 18. dxe4 Qb8 19. Rad1 Qb7 20. Bc3 e5 21. Nd2 Rac8 22. Ba5 Na4 23. Rc1 Bh6 24. Rxc8 Rxc8 25. Nf1 Bg5 26. g3 h5 27. h4 Bd8 28. Bd2 Bb6 29. Ne3 Nc5 30. Qd5 Qc7 31. Bc3 Rd8 32. Bxe5 Qc8 33. Bd6 Nxe4 34. Qxe4 Rxd6 35. Nd5 Qe6 36. Qxe6 fxe6 37. Nxb6 1/2-1/2",-107,1.13839871173477,1.80416088241473,-0.665762170679954,"draw","B10 - B19"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Berkes, Ferenc","Mareco, Sandro","1-0",2696,2597,"A05","1. Nf3 Nf6 2. g3 d5 3. Bg2 c6 4. O-O Bf5 5. d3 e6 6. Nfd2 Bc5 7. e4 Bg6 8. Kh1 dxe4 9. dxe4 h5 10. h3 h4 11. g4 e5 12. Qe1 Nbd7 13. Nb3 Bd6 14. Na3 Bc7 15. Bg5 Qe7 16. f3 Nf8 17. Bxh4 Ne6 18. Rd1 Nf4 19. Nc4 Rd8 20. Rxd8+ Bxd8 21. Bg3 Nd7 22. Nba5 Nc5 23. b4 Nce6 24. Nxb7 Bc7 25. Kh2 Nd4 26. Bxf4 exf4 27. Qf2 Ne6 28. Qxa7 O-O 29. Nc5 Rd8 30. Na6 Bxe4 31. Nxc7 Bd5 32. Na5 Ng5 33. Qc5 Qxc7 34. c4 Ne4 35. Qg1 Be6 36. Rd1 Nc3 37. Rxd8+ Qxd8 38. Nxc6 Qd2 39. Qd4 Qe1 40. Qg1 Qg3+ 41. Kh1 Bxc4 42. Ne7+ 1-0",99,1.79528261997821,1.16101361068133,0.634269009296883,"white","A00 - A39"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Kazhgaleyev, Murtas","Andreikin, Dmitry","1/2-1/2",2597,2696,"A56","1. d4 Nf6 2. c4 c5 3. d5 e5 4. Nc3 d6 5. e4 Nbd7 6. g3 g6 7. h4 a6 8. a4 h5 9. Nf3 Be7 10. Be2 Nh7 11. Qc2 Ndf6 12. Bd2 Ng4 13. Bd3 O-O 14. Nh2 Nxh2 15. Rxh2 Bg4 16. Bh6 Re8 17. Kf1 Bf8 18. Be3 Bg7 19. Be2 Bd7 20. Kg2 Rf8 21. Kh1 Qe8 22. Qd1 f5 23. exf5 Bxf5 24. f3 e4 25. Bf4 Bxc3 26. bxc3 Qd7 27. fxe4 Bxe4+ 28. Kg1 Nf6 29. Qd2 Rae8 30. Re1 a5 1/2-1/2",-99,1.16101361068133,1.79528261997821,-0.634269009296883,"draw","A50 - A79"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Morozevich, Alexander","Halkias, Stelios","1/2-1/2",2694,2600,"B33","1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c4 b4 12. Nc2 a5 13. g3 O-O 14. h4 Be6 15. Qd2 Bxd5 16. cxd5 Nd4 17. Nxd4 exd4 18. Bb5 d3 19. Rb1 Qb6 20. Qxd3 Rab8 21. Bc6 b3 22. a3 Qc5 23. Ke2 Qc2+ 1/2-1/2",94,1.77758648552524,1.17152281361593,0.606063671909312,"draw","B20 - B99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Filippov, Anton UZB","Zhigalko, Sergei","1-0",2606,2689,"B90","1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nde2 Be7 8. Ng3 h5 9. Be2 g6 10. Qd2 h4 11. Nf1 h3 12. g3 Be6 13. O-O-O b5 14. f3 Nbd7 15. Bf2 Qa5 16. Kb1 Rc8 17. Ne3 Rxc3 18. Qxc3 Qxa2+ 19. Kc1 O-O 20. Qa3 Qxa3 21. bxa3 Rc8 22. a4 Nc5 23. axb5 Nb3+ 24. Kb2 Nd4 25. Rhe1 d5 26. exd5 Bxd5 27. c3 Nxe2 28. Nxd5 Nxd5 29. Rxd5 Nxc3 30. Rdxe5 Na4+ 31. Kb1 Bf8 32. bxa6 Rb8+ 33. Ka1 Bg7 34. a7 Rd8 35. Bd4 Rxd4 36. a8=Q+ Kh7 37. Qa5 Rc4 38. Ka2 Nc3+ 39. Kb3 1-0",-83,1.19407875849586,1.73376676299499,-0.539688004499136,"white","B20 - B99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Riazantsev, Alexander","Bluvshtein, Mark","1-0",2688,2611,"D20","1. d4 d5 2. c4 dxc4 3. e4 Nf6 4. e5 Nd5 5. Bxc4 Nb6 6. Bb3 Nc6 7. Ne2 Bf5 8. Nbc3 e6 9. O-O Qd7 10. Be3 O-O-O 11. a3 Kb8 12. Qc1 f6 13. exf6 gxf6 14. Rd1 Bd6 15. Ng3 Bxg3 16. hxg3 Ne7 17. Bh6 Rhg8 18. a4 Nbd5 19. a5 Nxc3 20. bxc3 Be4 21. Re1 Bd5 22. Rb1 Nf5 23. c4 Bc6 24. d5 exd5 25. cxd5 Bxd5 26. Rd1 Ne7 27. Be3 Qe6 28. Qc5 b6 29. Bf4 Ka8 30. Qxc7 Rd7 31. Qc3 Rc8 32. Bxd5+ Rxd5 33. Qf3 Qc6 34. axb6 Rxd1+ 35. Qxd1 axb6 36. Qe2 Qd7 37. Ra1+ Kb7 38. Qa6+ 1-0",77,1.72508629393385,1.21449624323095,0.510590050702898,"white","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Drozdovskij, Yuri","Motylev, Alexander","1/2-1/2",2614,2685,"D11","1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Qb3 dxc4 5. Qxc4 Bf5 6. g3 e6 7. Bg2 Nbd7 8. O-O Be7 9. Rd1 O-O 10. e3 Qc7 11. Nc3 Bg6 12. Qe2 e5 13. e4 Rfe8 14. dxe5 Nxe5 15. Bf4 Nxf3+ 16. Bxf3 Qa5 17. a3 Nh5 18. Be3 Nf6 19. Bf4 Nh5 20. Be3 Nf6 21. Bf4 1/2-1/2",-71,1.22747594116035,1.69923639664789,-0.47176045548754,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Wojtaszek, Radoslaw","Pashikian, Arman","1-0",2683,2616,"D47","1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bd6 9. Bd2 Bb7 10. Rc1 Rc8 11. O-O O-O 12. a3 a5 13. e4 e5 14. dxe5 Nxe5 15. Nxe5 Bxe5 16. Qe2 Re8 17. Rfd1 Qe7 18. f3 Nd7 19. f4 Bb8 20. e5 f6 21. Bf5 fxe5 22. Ne4 exf4 23. Bb4 Qe5 24. Qh5 g6 25. Qh4 Rcd8 26. Bc3 Qe7 27. Qxe7 Rxe7 28. Bxd7 Ba7+ 29. Kf1 Rxe4 30. Be6+ Rxe6 31. Rxd8+ Kf7 32. Rh8 Be3 33. Rd1 Re7 34. Rdd8 Ke6 35. Rhf8 Rc7 36. Bxa5 Re7 37. Bc3 Rc7 38. Rf6+ Ke7 39. Rh8 1-0",67,1.68217575658939,1.23643878056123,0.445736976028157,"white","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Shulman, Yuri","Potkin, Vladimir","1/2-1/2",2617,2682,"D16","1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 e6 6. e4 Bb4 7. Bg5 Qa5 8. Bd2 c5 9. Bxc4 cxd4 10. Nxd4 O-O 11. Qe2 Nbd7 12. O-O Ne5 13. Ba2 Rd8 14. Nc2 b6 15. Nxb4 Qxb4 16. Bg5 a5 17. Rad1 Rxd1 18. Rxd1 Ba6 19. Qc2 1/2-1/2",-65,1.24101407826756,1.67370101081421,-0.432686932546651,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Nielsen, Peter Heine","Postny, Evgeny","1/2-1/2",2681,2618,"D10","1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 a6 5. Nf3 b5 6. b3 Bf5 7. Bd3 Bxd3 8. Qxd3 e6 9. O-O Be7 10. e4 b4 11. e5 bxc3 12. exf6 Bxf6 13. Ba3 Qa5 14. Bd6 Nd7 15. Rac1 c5 16. cxd5 cxd4 17. dxe6 fxe6 18. Qe4 Qd5 19. Qxd5 exd5 20. Rfd1 Kf7 21. Nxd4 Rhe8 22. Kf1 Re4 23. Ne2 d4 24. f3 Rxe2 25. Kxe2 Ke6 26. Bg3 Nc5 27. Bf2 d3+ 28. Kf1 c2 29. Bxc5 cxd1=R+ 30. Rxd1 Rc8 31. b4 Rd8 32. Kf2 Bc3 33. Ke3 d2 34. Ke2 Rb8 35. Kd3 Bxb4 36. Bxb4 Rxb4 37. Rxd2 h5 38. Kc3 Rb1 39. Rb2 Rg1 40. Kb4 Kd5 41. a4 Kd4 42. Ka5 Kc3 43. Rf2 Ra1 44. Re2 g5 45. g3 h4 46. gxh4 gxh4 47. Re3+ Kc2 48. Re4 h3 49. Kxa6 Rh1 50. a5 Rxh2 51. Rh4 Kd3 52. Kb7 Rb2+ 53. Kc7 Rc2+ 54. Kb6 Rb2+ 55. Kc5 Rc2+ 56. Kb5 Rb2+ 57. Ka6 h2 58. Ka7 Ke3 59. f4 Kf3 60. f5 Kg3 61. Rh8 Rb5 62. a6 Rxf5 63. Kb7 Rf7+ 64. Kb6 Kg2 65. a7 Rxa7 66. Rxh2+ Kxh2 67. Kxa7 1/2-1/2",63,1.66526494111104,1.24565236268242,0.419612578428619,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Romanov, Evgeny","Grachev, Boris","1/2-1/2",2624,2680,"D31","1. d4 d5 2. c4 e6 3. Nc3 Be7 4. cxd5 exd5 5. Bf4 Nf6 6. e3 O-O 7. Bd3 c5 8. dxc5 Nc6 9. Nf3 h6 10. Ne5 Bxc5 11. O-O Bd6 12. Nxc6 bxc6 13. Bxd6 Qxd6 14. Be2 Rb8 15. Qd2 c5 16. Rfd1 Rd8 17. Rac1 Be6 18. Na4 Rdc8 19. Qa5 Bg4 20. f3 Qe5 21. Qd2 Be6 22. Bf1 c4 23. Nc3 Re8 24. Qf2 Rb6 25. Rd2 Qb8 26. Re1 Qb7 27. e4 dxe4 28. Nxe4 Nxe4 29. Rxe4 Rc8 30. Red4 Qe7 31. Rc2 Qf6 32. h3 Rbc6 33. Rc3 Qe5 34. f4 Qa5 35. f5 Qxf5 36. Qxf5 Bxf5 37. Rcxc4 Be6 38. Rxc6 Rxc6 39. Bd3 f5 40. a3 Rc1+ 41. Kf2 Rd1 42. Ke2 Rg1 43. Kf2 Rd1 44. Ke2 Rg1 45. Kf2 1/2-1/2",-56,1.27481983484112,1.65686873631845,-0.382048901477325,"draw","D00 - D69"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Inarkiev, Ernesto","Salgado Lopez, Ivan","1-0",2679,2626,"C67","1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Rd1+ Ke8 10. Nc3 h6 11. h3 Be7 12. g4 Nh4 13. Nxh4 Bxh4 14. Ne2 Be7 15. b3 h5 16. f3 hxg4 17. hxg4 f5 18. exf6 gxf6 19. Bf4 f5 20. g5 Rg8 21. Kf2 Bxg5 22. Bxg5 Rxg5 23. Nf4 b6 24. Rd3 Rg7 25. Rh1 Ke7 26. Re3+ Kf7 27. Rh6 Bb7 28. Nh5 Rg5 29. f4 Rg4 30. Rh7+ Kg6 31. Rg7+ Kh6 32. Re6+ 1-0",53,1.64851355994822,1.28505756452383,0.363455995424389,"white","C20 - C99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Gupta, Abhijeet","Mamedov, Rauf","1/2-1/2",2627,2679,"E90","1. d4 d6 2. Nf3 g6 3. c4 Bg7 4. Nc3 Nf6 5. e4 O-O 6. h3 Na6 7. Bg5 c6 8. Be2 e5 9. d5 h6 10. Be3 Nc5 11. Nd2 a5 12. g4 Bd7 13. h4 cxd5 14. cxd5 Rc8 15. f3 h5 16. g5 Ne8 17. a4 f6 18. Nb3 fxg5 19. Nxc5 dxc5 20. Bxg5 Qb6 21. Qd2 Qd6 22. Rg1 c4 23. O-O-O Kh7 24. Rg2 b5 25. axb5 Nc7 26. Rdg1 Nxb5 27. Nxb5 Bxb5 28. Qc3 Be8 29. Qa3 Qxa3 30. bxa3 Rf7 31. d6 Bf8 32. Rd1 Rd7 33. Be7 Rxe7 34. dxe7 Bxe7 35. Rd5 Bxa3+ 36. Kb1 c3 37. Bd3 Rb8+ 38. Ka2 Bb4 39. Rxe5 Bf7+ 40. Ka1 Kh6 41. Rb5 Rxb5 42. Bxb5 Be7 43. f4 Bxh4 44. Bd3 Be7 45. e5 h4 46. Kb1 Be8 47. Kc2 Bb4 48. e6 Ba4+ 49. Kb1 Be8 50. Kc2 Ba4+ 51. Kb1 Be8 52. Kc2 Ba4+ 1/2-1/2",-52,1.29027392303623,1.64851355994822,-0.358239636911987,"draw","E60 - E99"
"FIDE World Cup 2011","Khanty-Mansiysk RUS",2011-08-28,1.1,"Kobalia, Mikhail","Lysyj, Igor","1/2-1/2",2679,2629,"C65","1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5 5. O-O d6 6. c3 O-O 7. h3 a6 8. Ba4 Ba7 9. Re1 Ne7 10. Nbd2 Ng6 11. d4 c5 12. Bc2 b5 13. Nf1 cxd4 14. cxd4 Bb7 15. Be3 Nxe4 16. dxe5 Bxe3 17. Rxe3 Ng5 18. N3h2 Nf4 19. Qg4 dxe5 20. Rxe5 Bxg2 21. Rxg5 Qxg5 22. Qxg5 Nxh3+ 23. Kxg2 Nxg5 24. a4 Ne6 25. Nf3 g6 26. Ne3 Kg7 27. Bb3 Nc5 28. Bd5 Rab8 29. axb5 Rxb5 30. b3 Nxb3 31. Rxa6 Rd8 1/2-1/2",50,1.64851355994822,1.3009023957222,0.347611164226023,"draw","C20 - C99"
