,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
289,40,self-employed,married,secondary,no,672.0,yes,no,unknown,5,may,,2,-1,0,unknown,no
290,37,management,married,tertiary,no,58.0,yes,no,unknown,5,may,,2,-1,0,unknown,no
291,54,technician,single,unknown,no,,yes,no,unknown,5,may,742.0,2,-1,0,unknown,no
292,24,student,single,secondary,no,,yes,no,unknown,5,may,,3,-1,0,unknown,no
293,54,management,married,tertiary,no,0.0,no,no,unknown,5,may,120.0,2,-1,0,unknown,no
294,34,technician,married,secondary,no,19.0,yes,no,unknown,5,may,362.0,4,-1,0,unknown,no
295,56,technician,divorced,primary,no,13.0,yes,no,unknown,5,may,357.0,2,-1,0,unknown,no
296,31,blue-collar,single,secondary,no,3.0,yes,no,unknown,5,may,200.0,2,-1,0,unknown,no
297,24,student,single,secondary,no,82.0,yes,no,unknown,5,may,204.0,2,-1,0,unknown,no
298,42,blue-collar,divorced,primary,no,28.0,yes,no,unknown,5,may,,3,-1,0,unknown,no
299,57,technician,married,secondary,no,,yes,no,unknown,5,may,65.0,2,-1,0,unknown,no
300,42,blue-collar,married,unknown,no,,yes,no,unknown,5,may,107.0,2,-1,0,unknown,no
301,51,admin.,married,secondary,no,531.0,yes,no,unknown,5,may,,2,-1,0,unknown,no
302,57,retired,married,secondary,no,,yes,no,unknown,5,may,,2,-1,0,unknown,no
303,36,services,single,secondary,no,62.0,yes,no,unknown,5,may,215.0,2,-1,0,unknown,no
304,53,services,married,unknown,no,,yes,no,unknown,5,may,,2,-1,0,unknown,no
305,50,technician,married,secondary,no,,yes,no,unknown,5,may,205.0,2,-1,0,unknown,no
306,54,management,married,tertiary,no,,yes,no,unknown,5,may,,2,-1,0,unknown,no
307,55,blue-collar,married,secondary,no,89.0,yes,no,unknown,5,may,,3,-1,0,unknown,no
308,44,blue-collar,married,secondary,no,,yes,yes,unknown,5,may,,2,-1,0,unknown,no
309,43,management,married,unknown,no,,yes,no,unknown,5,may,105.0,2,-1,0,unknown,no
310,56,admin.,married,secondary,no,353.0,yes,no,unknown,5,may,106.0,2,-1,0,unknown,no
311,54,technician,married,unknown,no,851.0,yes,no,unknown,5,may,,2,-1,0,unknown,no
312,55,services,divorced,primary,no,,yes,yes,unknown,5,may,311.0,2,-1,0,unknown,no
313,37,services,divorced,secondary,no,398.0,yes,yes,unknown,5,may,214.0,2,-1,0,unknown,no
314,33,admin.,single,tertiary,no,193.0,no,no,unknown,5,may,132.0,2,-1,0,unknown,no
315,46,admin.,married,secondary,no,,yes,no,unknown,5,may,358.0,2,-1,0,unknown,no
316,36,blue-collar,married,secondary,no,,yes,yes,unknown,5,may,453.0,2,-1,0,unknown,no
317,51,technician,single,secondary,no,,yes,no,unknown,5,may,,2,-1,0,unknown,no
318,40,retired,single,primary,no,,no,no,unknown,5,may,,2,-1,0,unknown,no
319,42,blue-collar,married,secondary,no,,yes,no,unknown,5,may,386.0,2,-1,0,unknown,no
320,51,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,173.0,2,-1,0,unknown,no
321,49,blue-collar,married,unknown,no,403.0,yes,no,unknown,5,may,241.0,2,-1,0,unknown,no
322,48,management,married,secondary,no,,yes,no,unknown,5,may,224.0,3,-1,0,unknown,no
323,32,technician,divorced,tertiary,no,2558.0,no,no,unknown,5,may,148.0,2,-1,0,unknown,no
324,31,admin.,single,secondary,no,,yes,no,unknown,5,may,,2,-1,0,unknown,no
325,55,management,single,tertiary,no,115.0,no,no,unknown,5,may,111.0,4,-1,0,unknown,no
326,40,blue-collar,single,secondary,no,,yes,no,unknown,5,may,231.0,3,-1,0,unknown,no
327,47,technician,married,tertiary,no,831.0,yes,no,unknown,5,may,316.0,3,-1,0,unknown,no
328,57,technician,married,unknown,no,206.0,yes,no,unknown,5,may,,3,-1,0,unknown,no
329,41,blue-collar,married,secondary,no,290.0,yes,no,unknown,5,may,240.0,2,-1,0,unknown,no
330,48,blue-collar,married,secondary,no,,no,no,unknown,5,may,669.0,3,-1,0,unknown,no
331,42,blue-collar,married,unknown,no,57.0,yes,no,unknown,5,may,425.0,2,-1,0,unknown,no
332,30,blue-collar,single,secondary,no,-457.0,yes,no,unknown,5,may,143.0,2,-1,0,unknown,no
333,58,management,single,tertiary,no,,yes,no,unknown,5,may,174.0,5,-1,0,unknown,no
334,45,management,divorced,tertiary,no,24598.0,yes,no,unknown,5,may,,3,-1,0,unknown,no
335,49,blue-collar,married,secondary,no,30.0,yes,no,unknown,5,may,,4,-1,0,unknown,no
336,42,admin.,single,secondary,no,1022.0,yes,no,unknown,5,may,,2,-1,0,unknown,no
337,53,technician,married,secondary,no,56.0,yes,yes,unknown,5,may,,2,-1,0,unknown,no
338,51,admin.,single,secondary,yes,-2.0,no,no,unknown,5,may,402.0,3,-1,0,unknown,no
339,32,services,single,secondary,no,,yes,no,unknown,5,may,,2,-1,0,unknown,no
340,41,blue-collar,single,secondary,no,,yes,no,unknown,5,may,144.0,3,-1,0,unknown,no
341,43,management,divorced,secondary,no,,yes,no,unknown,5,may,,3,-1,0,unknown,no
342,40,blue-collar,divorced,secondary,no,,yes,no,unknown,5,may,183.0,2,-1,0,unknown,no
343,50,blue-collar,married,primary,no,,yes,no,unknown,5,may,325.0,2,-1,0,unknown,no
344,34,management,married,tertiary,no,46.0,yes,no,unknown,5,may,39.0,4,-1,0,unknown,no
345,53,services,married,unknown,no,,no,no,unknown,5,may,503.0,2,-1,0,unknown,no
346,45,technician,married,secondary,no,44.0,yes,no,unknown,5,may,95.0,4,-1,0,unknown,no
347,39,blue-collar,married,primary,no,,yes,no,unknown,5,may,680.0,2,-1,0,unknown,no
348,44,services,married,tertiary,no,510.0,yes,no,unknown,5,may,,4,-1,0,unknown,no
349,55,management,married,tertiary,no,685.0,yes,no,unknown,5,may,174.0,3,-1,0,unknown,no
350,46,management,single,tertiary,no,,yes,no,unknown,5,may,113.0,2,-1,0,unknown,no
351,45,blue-collar,married,secondary,no,,yes,no,unknown,5,may,808.0,2,-1,0,unknown,no
352,34,admin.,married,secondary,no,,yes,no,unknown,5,may,198.0,3,-1,0,unknown,no
353,36,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,195.0,2,-1,0,unknown,no
354,59,unknown,divorced,unknown,no,27.0,no,no,unknown,5,may,,3,-1,0,unknown,no
355,31,admin.,single,secondary,no,12.0,yes,no,unknown,5,may,208.0,2,-1,0,unknown,no
356,44,blue-collar,single,secondary,no,34.0,yes,no,unknown,5,may,404.0,4,-1,0,unknown,no
357,33,entrepreneur,single,tertiary,no,,yes,no,unknown,5,may,396.0,2,-1,0,unknown,no
358,40,blue-collar,married,secondary,no,,yes,no,unknown,5,may,216.0,4,-1,0,unknown,no
359,46,admin.,single,tertiary,no,,yes,no,unknown,5,may,,2,-1,0,unknown,no
360,48,management,married,tertiary,no,,yes,no,unknown,5,may,350.0,2,-1,0,unknown,no
361,42,services,married,secondary,no,1263.0,yes,no,unknown,6,may,114.0,2,-1,0,unknown,no
362,27,services,married,secondary,no,,yes,no,unknown,6,may,88.0,3,-1,0,unknown,no
363,48,admin.,married,secondary,no,126.0,yes,yes,unknown,6,may,,2,-1,0,unknown,no
364,59,admin.,married,secondary,no,,yes,no,unknown,6,may,190.0,3,-1,0,unknown,no
365,46,technician,married,tertiary,no,841.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
366,38,admin.,divorced,secondary,no,308.0,yes,no,unknown,6,may,102.0,1,-1,0,unknown,no
367,43,management,divorced,tertiary,no,1.0,yes,no,unknown,6,may,306.0,1,-1,0,unknown,no
368,38,admin.,divorced,tertiary,no,,yes,no,unknown,6,may,218.0,1,-1,0,unknown,no
369,23,student,single,secondary,no,157.0,yes,no,unknown,6,may,54.0,1,-1,0,unknown,no
370,34,services,married,secondary,no,,yes,no,unknown,6,may,344.0,1,-1,0,unknown,no
371,38,admin.,married,secondary,no,46.0,yes,yes,unknown,6,may,,1,-1,0,unknown,no
372,37,blue-collar,married,secondary,no,1293.0,no,no,unknown,6,may,652.0,1,-1,0,unknown,no
373,25,admin.,single,secondary,no,122.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
374,48,blue-collar,married,unknown,no,131.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
375,49,blue-collar,single,secondary,no,143.0,yes,no,unknown,6,may,83.0,1,-1,0,unknown,no
376,38,admin.,single,secondary,no,393.0,no,no,unknown,6,may,184.0,2,-1,0,unknown,no
377,43,blue-collar,married,primary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
378,33,management,married,tertiary,no,0.0,yes,no,unknown,6,may,290.0,1,-1,0,unknown,no
379,55,blue-collar,married,secondary,no,,yes,no,unknown,6,may,232.0,1,-1,0,unknown,no
380,38,blue-collar,married,secondary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
381,49,services,married,secondary,no,,yes,yes,unknown,6,may,318.0,1,-1,0,unknown,no
382,40,management,married,secondary,no,8486.0,no,no,unknown,6,may,260.0,3,-1,0,unknown,no
383,43,admin.,married,unknown,no,350.0,no,no,unknown,6,may,437.0,1,-1,0,unknown,no
384,38,blue-collar,married,secondary,no,,yes,no,unknown,6,may,402.0,1,-1,0,unknown,no
385,58,services,married,secondary,no,1667.0,yes,yes,unknown,6,may,85.0,1,-1,0,unknown,no
386,57,technician,married,unknown,no,345.0,yes,no,unknown,6,may,125.0,1,-1,0,unknown,no
387,32,unemployed,married,secondary,no,,yes,no,unknown,6,may,501.0,4,-1,0,unknown,no
388,56,management,married,tertiary,no,830.0,yes,yes,unknown,6,may,1201.0,1,-1,0,unknown,yes
389,58,blue-collar,divorced,unknown,no,29.0,yes,no,unknown,6,may,253.0,1,-1,0,unknown,no
390,60,retired,divorced,secondary,no,,yes,no,unknown,6,may,1030.0,1,-1,0,unknown,yes
391,37,technician,married,tertiary,no,8730.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
392,46,technician,divorced,tertiary,no,477.0,yes,no,unknown,6,may,114.0,1,-1,0,unknown,no
393,27,admin.,married,secondary,no,,yes,no,unknown,6,may,243.0,1,-1,0,unknown,no
394,43,blue-collar,married,secondary,no,1205.0,yes,no,unknown,6,may,769.0,2,-1,0,unknown,no
395,32,technician,single,secondary,no,0.0,yes,yes,unknown,6,may,135.0,3,-1,0,unknown,no
396,40,admin.,single,secondary,no,,yes,no,unknown,6,may,231.0,1,-1,0,unknown,no
397,38,admin.,married,secondary,no,1.0,no,no,unknown,6,may,76.0,1,-1,0,unknown,no
398,34,blue-collar,married,secondary,no,283.0,no,yes,unknown,6,may,199.0,1,-1,0,unknown,no
399,47,blue-collar,married,primary,no,206.0,yes,no,unknown,6,may,152.0,1,-1,0,unknown,no
400,42,housemaid,married,primary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
401,48,technician,married,secondary,no,,yes,yes,unknown,6,may,424.0,1,-1,0,unknown,no
402,29,self-employed,single,tertiary,no,,yes,no,unknown,6,may,43.0,1,-1,0,unknown,no
403,50,services,married,secondary,no,206.0,yes,no,unknown,6,may,154.0,1,-1,0,unknown,no
404,52,technician,married,unknown,no,7.0,no,no,unknown,6,may,203.0,2,-1,0,unknown,no
405,50,management,married,tertiary,no,,no,no,unknown,6,may,326.0,1,-1,0,unknown,no
406,58,retired,married,tertiary,no,0.0,no,no,unknown,6,may,,1,-1,0,unknown,no
407,46,blue-collar,divorced,primary,no,1927.0,yes,no,unknown,6,may,241.0,3,-1,0,unknown,no
408,38,technician,married,secondary,no,284.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
409,46,blue-collar,married,secondary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
410,32,services,single,secondary,no,406.0,yes,no,unknown,6,may,227.0,1,-1,0,unknown,no
411,51,blue-collar,married,primary,no,230.0,yes,no,unknown,6,may,673.0,1,-1,0,unknown,no
412,39,admin.,single,secondary,no,,yes,no,unknown,6,may,576.0,1,-1,0,unknown,no
413,48,admin.,married,secondary,no,182.0,yes,no,unknown,6,may,180.0,2,-1,0,unknown,no
414,36,entrepreneur,married,tertiary,no,1169.0,yes,no,unknown,6,may,,2,-1,0,unknown,no
415,34,admin.,divorced,secondary,no,67.0,yes,no,unknown,6,may,90.0,1,-1,0,unknown,no
416,40,technician,married,secondary,no,77.0,no,no,unknown,6,may,505.0,1,-1,0,unknown,no
417,43,unemployed,married,secondary,no,,yes,no,unknown,6,may,245.0,1,-1,0,unknown,no
418,52,blue-collar,divorced,primary,no,,yes,yes,unknown,6,may,186.0,1,-1,0,unknown,no
419,33,technician,married,secondary,yes,,yes,no,unknown,6,may,,1,-1,0,unknown,no
420,49,management,single,tertiary,no,163.0,yes,no,unknown,6,may,496.0,3,-1,0,unknown,no
421,32,management,single,tertiary,no,,yes,no,unknown,6,may,118.0,1,-1,0,unknown,no
422,39,admin.,single,secondary,no,113.0,yes,no,unknown,6,may,342.0,1,-1,0,unknown,no
423,40,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,225.0,1,-1,0,unknown,no
424,38,technician,single,tertiary,no,9.0,yes,no,unknown,6,may,185.0,3,-1,0,unknown,no
425,43,management,married,secondary,no,375.0,yes,no,unknown,6,may,196.0,2,-1,0,unknown,no
426,39,services,married,secondary,no,,yes,no,unknown,6,may,276.0,1,-1,0,unknown,no
427,54,blue-collar,married,primary,no,2102.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
428,38,technician,single,tertiary,no,4325.0,yes,no,unknown,6,may,87.0,1,-1,0,unknown,no
429,40,blue-collar,married,secondary,no,217.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
430,55,admin.,married,secondary,no,131.0,yes,no,unknown,6,may,744.0,1,-1,0,unknown,no
431,42,management,married,tertiary,no,,yes,no,unknown,6,may,765.0,1,-1,0,unknown,no
432,39,blue-collar,married,secondary,no,,yes,no,unknown,6,may,262.0,1,-1,0,unknown,no
433,40,blue-collar,married,primary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
434,32,blue-collar,married,secondary,no,,yes,no,unknown,6,may,198.0,2,-1,0,unknown,no
435,55,admin.,married,secondary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
436,45,blue-collar,married,secondary,no,,no,no,unknown,6,may,241.0,1,-1,0,unknown,no
437,35,management,single,tertiary,no,560.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
438,58,technician,divorced,secondary,no,469.0,no,no,unknown,6,may,196.0,1,-1,0,unknown,no
439,35,admin.,married,secondary,no,530.0,yes,no,unknown,6,may,149.0,1,-1,0,unknown,no
440,49,services,married,primary,no,61.0,yes,no,unknown,6,may,246.0,1,-1,0,unknown,no
441,34,technician,single,tertiary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
442,36,blue-collar,married,secondary,no,139.0,yes,no,unknown,6,may,,2,-1,0,unknown,no
443,24,self-employed,single,secondary,no,,yes,no,unknown,6,may,278.0,1,-1,0,unknown,no
444,34,technician,married,secondary,no,,yes,no,unknown,6,may,140.0,1,-1,0,unknown,no
445,51,admin.,divorced,secondary,no,,yes,no,unknown,6,may,136.0,1,-1,0,unknown,no
446,39,technician,single,unknown,no,45248.0,yes,no,unknown,6,may,1623.0,1,-1,0,unknown,yes
447,50,self-employed,married,unknown,no,,yes,no,unknown,6,may,101.0,1,-1,0,unknown,no
448,32,services,single,secondary,no,,yes,no,unknown,6,may,144.0,1,-1,0,unknown,no
449,42,blue-collar,married,unknown,no,132.0,yes,no,unknown,6,may,238.0,1,-1,0,unknown,no
450,50,technician,married,secondary,no,797.0,yes,no,unknown,6,may,354.0,1,-1,0,unknown,no
451,40,services,married,secondary,no,71.0,no,no,unknown,6,may,79.0,1,-1,0,unknown,no
452,46,management,divorced,unknown,no,2.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
453,37,management,married,tertiary,no,231.0,yes,yes,unknown,6,may,,2,-1,0,unknown,no
454,34,blue-collar,married,secondary,no,270.0,yes,yes,unknown,6,may,159.0,1,-1,0,unknown,no
455,44,blue-collar,married,secondary,no,274.0,yes,yes,unknown,6,may,,1,-1,0,unknown,no
456,40,admin.,single,secondary,no,,yes,yes,unknown,6,may,170.0,1,-1,0,unknown,no
457,37,technician,married,secondary,no,1.0,yes,no,unknown,6,may,,1,-1,0,unknown,yes
458,33,blue-collar,single,secondary,yes,-60.0,no,no,unknown,6,may,,1,-1,0,unknown,no
459,35,blue-collar,married,secondary,no,89.0,yes,no,unknown,6,may,,2,-1,0,unknown,no
460,58,blue-collar,divorced,secondary,no,-11.0,no,no,unknown,6,may,112.0,1,-1,0,unknown,no
461,39,blue-collar,married,primary,no,0.0,yes,no,unknown,6,may,262.0,2,-1,0,unknown,no
462,43,blue-collar,married,secondary,no,-509.0,yes,no,unknown,6,may,124.0,1,-1,0,unknown,no
463,39,unemployed,married,primary,no,,yes,no,unknown,6,may,53.0,1,-1,0,unknown,no
464,36,services,single,primary,no,58.0,yes,no,unknown,6,may,134.0,1,-1,0,unknown,no
465,57,retired,single,secondary,no,,no,yes,unknown,6,may,204.0,4,-1,0,unknown,no
466,36,admin.,single,secondary,no,20.0,yes,no,unknown,6,may,186.0,1,-1,0,unknown,no
467,50,blue-collar,married,primary,no,,yes,no,unknown,6,may,678.0,1,-1,0,unknown,no
468,55,blue-collar,married,secondary,no,,yes,no,unknown,6,may,182.0,1,-1,0,unknown,no
469,44,self-employed,married,tertiary,no,292.0,yes,no,unknown,6,may,162.0,1,-1,0,unknown,no
470,44,services,divorced,secondary,no,424.0,yes,no,unknown,6,may,27.0,1,-1,0,unknown,no
471,39,housemaid,single,primary,no,,yes,no,unknown,6,may,699.0,3,-1,0,unknown,no
472,46,blue-collar,married,unknown,no,,yes,no,unknown,6,may,43.0,1,-1,0,unknown,no
473,39,blue-collar,married,secondary,no,983.0,yes,no,unknown,6,may,97.0,1,-1,0,unknown,no
474,34,admin.,married,secondary,no,,no,no,unknown,6,may,,1,-1,0,unknown,yes
475,40,blue-collar,married,primary,no,668.0,yes,no,unknown,6,may,283.0,2,-1,0,unknown,no
476,50,management,married,tertiary,no,964.0,yes,no,unknown,6,may,323.0,1,-1,0,unknown,no
477,31,management,single,secondary,no,301.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
478,37,admin.,single,secondary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
479,39,management,single,secondary,no,1877.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
480,51,blue-collar,married,primary,no,1127.0,yes,no,unknown,6,may,47.0,1,-1,0,unknown,no
481,41,technician,married,secondary,no,,yes,no,unknown,6,may,145.0,1,-1,0,unknown,no
482,41,technician,married,secondary,no,,yes,yes,unknown,6,may,204.0,1,-1,0,unknown,no
483,43,blue-collar,married,secondary,no,0.0,no,no,unknown,6,may,187.0,1,-1,0,unknown,no
484,30,services,single,secondary,no,,yes,no,unknown,6,may,30.0,2,-1,0,unknown,no
485,54,management,divorced,primary,no,0.0,no,no,unknown,6,may,472.0,1,-1,0,unknown,no
486,43,blue-collar,divorced,secondary,no,110.0,yes,yes,unknown,6,may,448.0,1,-1,0,unknown,no
487,59,management,divorced,tertiary,no,,yes,yes,unknown,6,may,264.0,1,-1,0,unknown,no
488,47,technician,married,unknown,no,178.0,yes,no,unknown,6,may,169.0,1,-1,0,unknown,no
489,40,blue-collar,married,primary,no,,yes,no,unknown,6,may,288.0,1,-1,0,unknown,no
490,32,technician,married,secondary,no,,yes,no,unknown,6,may,,2,-1,0,unknown,no
491,29,blue-collar,married,secondary,no,1.0,yes,no,unknown,6,may,215.0,1,-1,0,unknown,no
492,36,blue-collar,married,secondary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
493,55,unemployed,married,tertiary,no,5345.0,no,no,unknown,6,may,,1,-1,0,unknown,no
494,30,blue-collar,divorced,secondary,no,-209.0,yes,no,unknown,6,may,188.0,2,-1,0,unknown,no
495,39,admin.,single,secondary,no,0.0,yes,no,unknown,6,may,,2,-1,0,unknown,no
496,39,blue-collar,divorced,secondary,no,42.0,yes,no,unknown,6,may,226.0,2,-1,0,unknown,no
497,50,blue-collar,divorced,secondary,no,41.0,yes,no,unknown,6,may,190.0,1,-1,0,unknown,no
498,44,blue-collar,married,secondary,no,,yes,no,unknown,6,may,,2,-1,0,unknown,no
499,37,technician,single,secondary,no,17.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
500,46,admin.,married,primary,no,276.0,yes,yes,unknown,6,may,157.0,2,-1,0,unknown,no
501,32,technician,single,unknown,no,-170.0,no,no,unknown,6,may,46.0,1,-1,0,unknown,no
502,37,management,single,tertiary,no,230.0,yes,yes,unknown,6,may,,1,-1,0,unknown,no
503,29,blue-collar,married,secondary,no,9.0,yes,no,unknown,6,may,349.0,1,-1,0,unknown,no
504,41,blue-collar,married,secondary,no,,yes,no,unknown,6,may,325.0,1,-1,0,unknown,no
505,45,blue-collar,married,primary,no,1297.0,yes,no,unknown,6,may,233.0,2,-1,0,unknown,no
506,57,retired,divorced,secondary,no,-331.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
507,48,blue-collar,single,secondary,no,,yes,no,unknown,6,may,153.0,1,-1,0,unknown,no
508,60,retired,married,secondary,yes,15.0,no,no,unknown,6,may,,1,-1,0,unknown,no
509,26,admin.,single,secondary,no,,yes,no,unknown,6,may,232.0,1,-1,0,unknown,no
510,58,retired,married,secondary,no,5435.0,yes,no,unknown,6,may,118.0,1,-1,0,unknown,no
511,34,admin.,married,secondary,no,,yes,no,unknown,6,may,,1,-1,0,unknown,no
512,55,unemployed,divorced,secondary,no,387.0,yes,no,unknown,6,may,918.0,1,-1,0,unknown,yes
513,41,blue-collar,married,primary,no,,yes,yes,unknown,6,may,,1,-1,0,unknown,no
514,50,management,divorced,secondary,no,1716.0,yes,no,unknown,6,may,82.0,1,-1,0,unknown,no
515,49,entrepreneur,married,secondary,no,167.0,yes,yes,unknown,6,may,198.0,3,-1,0,unknown,no
516,44,admin.,married,unknown,no,,no,yes,unknown,6,may,160.0,2,-1,0,unknown,no
517,44,blue-collar,married,primary,no,,yes,no,unknown,6,may,211.0,1,-1,0,unknown,no
518,31,technician,married,secondary,no,,yes,yes,unknown,6,may,120.0,1,-1,0,unknown,no
519,34,blue-collar,single,tertiary,no,1011.0,yes,no,unknown,6,may,,1,-1,0,unknown,no
520,46,management,single,unknown,no,1527.0,yes,no,unknown,6,may,269.0,1,-1,0,unknown,no
521,42,management,married,tertiary,no,744.0,no,no,unknown,6,may,,1,-1,0,unknown,no
522,52,admin.,married,secondary,no,484.0,yes,no,unknown,6,may,128.0,1,-1,0,unknown,no
523,29,management,single,tertiary,no,,yes,no,unknown,6,may,211.0,1,-1,0,unknown,no
524,53,retired,married,primary,no,136.0,yes,no,unknown,6,may,267.0,2,-1,0,unknown,no
525,43,blue-collar,married,secondary,no,1335.0,yes,no,unknown,6,may,371.0,2,-1,0,unknown,no
526,38,management,married,secondary,no,,yes,no,unknown,6,may,,2,-1,0,unknown,no
527,46,management,married,tertiary,no,459.0,yes,no,unknown,6,may,221.0,1,-1,0,unknown,no
528,48,management,divorced,unknown,no,549.0,yes,no,unknown,6,may,427.0,1,-1,0,unknown,no
529,30,admin.,divorced,secondary,no,,yes,yes,unknown,6,may,310.0,1,-1,0,unknown,no
530,44,blue-collar,married,primary,no,,no,no,unknown,6,may,158.0,1,-1,0,unknown,no
531,31,housemaid,married,primary,no,,yes,no,unknown,6,may,604.0,3,-1,0,unknown,no
